DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Controls,0,5067,7.58,336,hours,0,0,.,.,0.1973,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5067,7.69,432,hours,0,0,.,.,0.1973,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5067,8.01,552,hours,0,0,.,.,0.1973,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,6.79,-48,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,6.85,48,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,6.71,120,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.18,192,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.15,264,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.47,336,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.34,432,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5068,6.94,552,hours,0,0,.,.,0.1921,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,7.09,-48,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,6.88,72,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,6.99,144,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,6.93,216,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,7.38,288,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,7.83,360,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,8.03,480,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5069,8.11,552,hours,0,0,.,.,0.1969,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,6.86,-48,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,6.79,72,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,6.81,144,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,6.24,216,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,.,288,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,1,0470-2008,Rat,Male
Controls,0,5070,7.43,360,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,7.48,480,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5070,7.73,552,hours,0,0,.,.,0.1994,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.39,-48,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.26,72,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.73,144,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.69,216,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.88,288,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,7.4,360,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,7.55,480,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5071,7.67,552,hours,0,0,.,.,0.1862,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,6.81,-48,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,6.6,72,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,6.93,144,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,7.02,216,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,6.95,288,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,7.33,360,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,7.52,480,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Controls,0,5072,7.43,552,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,6.76,-48,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,6.38,24,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,4.98,96,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,5.31,168,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,5.73,240,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,6.32,312,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,6.94,384,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,7.2,552,hours,0,0,.,.,0.205,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,6.7,-48,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,5.99,24,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,5.33,96,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,5.34,168,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,5.58,240,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,6.1,312,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,6.65,384,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,7.01,552,hours,0,0,.,.,0.212,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,6.46,-48,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,6.1,24,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,4.75,96,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,4.76,168,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,5.39,240,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,5.78,312,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,5.86,384,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,6.45,552,hours,0,0,.,.,0.1935,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,7.17,-48,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,6.54,24,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,6.28,96,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,5.94,168,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,6.59,240,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,7.04,312,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,7.08,384,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,8.13,552,hours,0,0,.,.,0.2095,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,6.71,-48,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,6.26,48,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,6.35,120,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,5.79,192,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,5.99,264,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,6.71,336,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,7.03,432,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,7.35,552,hours,0,0,.,.,0.2126,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,6.58,-48,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,6.03,48,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,5.63,120,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,5.44,192,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,5.68,264,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,6.84,336,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,.,432,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,1,0470-2008,Rat,Male
Docetaxel,15,5114,7.36,552,hours,0,0,.,.,0.2039,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,6.89,-48,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,6.15,48,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,5.89,120,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,5.72,192,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,6.18,264,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,7.05,336,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,7.21,432,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,7.6,552,hours,0,0,.,.,0.219,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5116,6.71,-48,hours,0,0,.,.,0.2188,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5116,6.11,48,hours,0,0,.,.,0.2188,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5116,5.66,120,hours,0,0,.,.,0.2188,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.8,-48,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.33,72,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.15,144,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.33,216,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.47,288,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.72,360,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.99,480,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,7.16,552,hours,0,0,.,.,0.2165,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.7,-48,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,5.94,72,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,5.89,144,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,5.89,216,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.28,288,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.69,360,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,7.45,480,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.65,552,hours,0,0,.,.,0.1952,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.24,-48,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.11,72,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,5.61,144,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,5.57,216,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,5.95,288,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.47,360,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.93,480,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,7.01,552,hours,0,0,.,.,0.2124,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,6.44,-48,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,5.66,72,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,5.19,144,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,5.31,216,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,5.93,288,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,6.43,360,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,7.15,480,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,6.73,552,hours,0,0,.,.,0.2081,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,7.1,-48,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.89,24,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.04,96,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.43,168,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.49,240,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,7.01,312,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.92,384,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,7.71,552,hours,0,0,.,.,0.1875,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,6.94,-48,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,6.58,24,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,6.42,96,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,6.83,168,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,6.71,240,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,7.05,312,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,7.34,384,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5122,7.74,552,hours,0,0,.,.,0.2062,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,7.03,-48,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,6.67,24,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,6.64,96,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,6.83,168,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,6.77,240,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,6.94,312,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,7.26,384,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5123,7.81,552,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.61,-48,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.28,24,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,5.93,96,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.47,168,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.44,240,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.76,312,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.75,384,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5124,7.53,552,hours,0,0,.,.,0.1993,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,7.16,-48,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,6.48,48,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,6.91,120,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,6.9,192,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,7.11,264,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,7.68,336,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,7.55,432,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5125,7.97,552,hours,0,0,.,.,0.1915,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.5,-48,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.4,48,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.28,120,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.29,192,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.5,264,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.51,336,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.69,432,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5126,7.03,552,hours,0,0,.,.,0.1873,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.34,-48,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.43,48,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,5.86,120,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,5.95,192,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.45,264,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.75,336,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,7.18,432,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5127,7.3,552,hours,0,0,.,.,0.2125,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.88,-48,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.74,48,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.82,120,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.83,192,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.93,264,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,7.31,336,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,7.34,432,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5128,7.93,552,hours,0,0,.,.,0.1945,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.65,-48,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.49,72,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.59,144,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.73,216,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,7.14,288,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,7.13,360,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,7.9,480,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5129,7.13,552,hours,0,0,.,.,0.1838,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5130,7,-48,hours,0,0,.,.,0.1912,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5130,6.81,72,hours,0,0,.,.,0.1912,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5130,6.67,144,hours,0,0,.,.,0.1912,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5130,6.79,216,hours,0,0,.,.,0.1912,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5130,6.98,288,hours,0,0,.,.,0.1912,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5130,7.31,360,hours,0,0,.,.,0.1912,10^6/mcL,2,Red blood cells,0,0470-2008,Rat,Male
